# X    U     P    rho
3.793 145.66 218983 3.02999
3.794 145.779 218868 3.02886
3.795 145.898 218753 3.02772
3.796 146.017 218639 3.02659
3.797 146.136 218524 3.02546
3.798 146.255 218409 3.02432
3.799 146.374 218295 3.02319
3.8 146.493 218181 3.02206
3.801 146.612 218066 3.02093
3.802 146.731 217952 3.0198
3.803 146.851 217838 3.01867
3.804 146.97 217723 3.01754
3.805 147.089 217609 3.01641
3.806 147.208 217495 3.01528
3.807 147.327 217381 3.01415
3.808 147.446 217267 3.01302
3.809 147.565 217153 3.01189
3.81 147.684 217039 3.01076
3.811 147.803 216926 3.00963
3.812 147.922 216812 3.0085
3.813 148.041 216698 3.00738
3.814 148.16 216584 3.00625
3.815 148.279 216471 3.00512
3.816 148.398 216357 3.004
3.817 148.517 216244 3.00287
3.818 148.636 216130 3.00175
3.819 148.755 216017 3.00062
3.82 148.874 215903 2.9995
3.821 148.993 215790 2.99837
3.822 149.112 215677 2.99725
3.823 149.231 215563 2.99612
3.824 149.351 215450 2.995
3.825 149.47 215337 2.99387
3.826 149.589 215224 2.99275
3.827 149.708 215111 2.99163
3.828 149.827 214998 2.99051
3.829 149.946 214885 2.98938
3.83 150.065 214772 2.98826
3.831 150.184 214659 2.98714
3.832 150.303 214547 2.98602
3.833 150.422 214434 2.9849
3.834 150.541 214321 2.98378
3.835 150.66 214209 2.98266
3.836 150.779 214096 2.98154
3.837 150.898 213984 2.98042
3.838 151.017 213871 2.9793
3.839 151.136 213759 2.97818
3.84 151.255 213646 2.97707
3.841 151.374 213534 2.97595
3.842 151.493 213422 2.97483
3.843 151.612 213310 2.97371
3.844 151.731 213197 2.9726
3.845 151.851 213085 2.97148
3.846 151.97 212973 2.97036
3.847 152.089 212861 2.96925
3.848 152.208 212749 2.96813
3.849 152.327 212637 2.96702
3.85 152.446 212526 2.9659
3.851 152.565 212414 2.96479
3.852 152.684 212302 2.96367
3.853 152.803 212190 2.96256
3.854 152.922 212079 2.96144
3.855 153.041 211967 2.96033
3.856 153.16 211855 2.95922
3.857 153.279 211744 2.95811
3.858 153.398 211632 2.95699
3.859 153.517 211521 2.95588
3.86 153.636 211410 2.95477
3.861 153.755 211298 2.95366
3.862 153.874 211187 2.95255
3.863 153.993 211076 2.95144
3.864 154.112 210965 2.95033
3.865 154.231 210854 2.94922
3.866 154.351 210743 2.94811
3.867 154.47 210632 2.947
3.868 154.589 210521 2.94589
3.869 154.708 210410 2.94478
3.87 154.827 210299 2.94367
3.871 154.946 210188 2.94256
3.872 155.065 210077 2.94146
3.873 155.184 209967 2.94035
3.874 155.303 209856 2.93924
3.875 155.422 209745 2.93814
3.876 155.541 209635 2.93703
3.877 155.66 209524 2.93592
3.878 155.779 209414 2.93482
3.879 155.898 209303 2.93371
3.88 156.017 209193 2.93261
3.881 156.136 209083 2.9315
3.882 156.255 208973 2.9304
3.883 156.374 208862 2.9293
3.884 156.493 208752 2.92819
3.885 156.612 208642 2.92709
3.886 156.731 208532 2.92599
3.887 156.851 208422 2.92488
3.888 156.97 208312 2.92378
3.889 157.089 208202 2.92268
3.89 157.208 208092 2.92158
3.891 157.327 207983 2.92048
3.892 157.446 207873 2.91937
3.893 157.565 207763 2.91827
3.894 157.684 207653 2.91717
3.895 157.803 207544 2.91607
3.896 157.922 207434 2.91497
3.897 158.041 207325 2.91388
3.898 158.16 207215 2.91278
3.899 158.279 207106 2.91168
3.9 158.398 206997 2.91058
3.901 158.517 206887 2.90948
3.902 158.636 206778 2.90838
3.903 158.755 206669 2.90729
3.904 158.874 206560 2.90619
3.905 158.993 206450 2.90509
3.906 159.112 206341 2.904
3.907 159.231 206232 2.9029
3.908 159.351 206123 2.90181
3.909 159.47 206015 2.90071
3.91 159.589 205906 2.89962
3.911 159.708 205797 2.89852
3.912 159.827 205688 2.89743
3.913 159.946 205579 2.89633
3.914 160.065 205471 2.89524
3.915 160.184 205362 2.89415
3.916 160.303 205254 2.89305
3.917 160.422 205145 2.89196
3.918 160.541 205037 2.89087
3.919 160.66 204928 2.88978
3.92 160.779 204820 2.88868
3.921 160.898 204711 2.88759
3.922 161.017 204603 2.8865
3.923 161.136 204495 2.88541
3.924 161.255 204387 2.88432
3.925 161.374 204279 2.88323
3.926 161.493 204171 2.88214
3.927 161.612 204062 2.88105
3.928 161.731 203955 2.87996
3.929 161.851 203847 2.87887
3.93 161.97 203739 2.87779
3.931 162.089 203631 2.8767
3.932 162.208 203523 2.87561
3.933 162.327 203415 2.87452
3.934 162.446 203308 2.87343
3.935 162.565 203200 2.87235
3.936 162.684 203092 2.87126
3.937 162.803 202985 2.87018
3.938 162.922 202877 2.86909
3.939 163.041 202770 2.868
3.94 163.16 202663 2.86692
3.941 163.279 202555 2.86583
3.942 163.398 202448 2.86475
3.943 163.517 202341 2.86367
3.944 163.636 202233 2.86258
3.945 163.755 202126 2.8615
3.946 163.874 202019 2.86042
3.947 163.993 201912 2.85933
3.948 164.112 201805 2.85825
3.949 164.231 201698 2.85717
3.95 164.351 201591 2.85609
3.951 164.47 201484 2.85501
3.952 164.589 201378 2.85392
3.953 164.708 201271 2.85284
3.954 164.827 201164 2.85176
3.955 164.847 201146 2.85158
3.956 164.847 201146 2.85158
3.957 164.847 201146 2.85158
3.958 164.847 201146 2.85158
3.959 164.847 201146 2.85158
3.96 164.847 201146 2.85158
3.961 164.847 201146 2.85158
3.962 164.847 201146 2.85158
3.963 164.847 201146 2.85158
3.964 164.847 201146 2.85158
3.965 164.847 201146 2.85158
3.966 164.847 201146 2.85158
3.967 164.847 201146 2.85158
3.968 164.847 201146 2.85158
3.969 164.847 201146 2.85158
3.97 164.847 201146 2.85158
3.971 164.847 201146 2.85158
3.972 164.847 201146 2.85158
3.973 164.847 201146 2.85158
3.974 164.847 201146 2.85158
3.975 164.847 201146 2.85158
3.976 164.847 201146 2.85158
3.977 164.847 201146 2.85158
3.978 164.847 201146 2.85158
3.979 164.847 201146 2.85158
3.98 164.847 201146 2.85158
3.981 164.847 201146 2.85158
3.982 164.847 201146 2.85158
3.983 164.847 201146 2.85158
3.984 164.847 201146 2.85158
3.985 164.847 201146 2.85158
3.986 164.847 201146 2.85158
3.987 164.847 201146 2.85158
3.988 164.847 201146 2.85158
3.989 164.847 201146 2.85158
3.99 164.847 201146 2.85158
3.991 164.847 201146 2.85158
3.992 164.847 201146 2.85158
3.993 164.847 201146 2.85158
3.994 164.847 201146 2.85158
3.995 164.847 201146 2.85158
3.996 164.847 201146 2.85158
3.997 164.847 201146 2.85158
3.998 164.847 201146 2.85158
3.999 164.847 201146 2.85158
4 164.847 201146 2.85158
4.001 164.847 201146 2.85158
4.002 164.847 201146 2.85158
4.003 164.847 201146 2.85158
4.004 164.847 201146 2.85158
4.005 164.847 201146 2.85158
4.006 164.847 201146 2.85158
4.007 164.847 201146 2.85158
4.008 164.847 201146 2.85158
4.009 164.847 201146 2.85158
4.01 164.847 201146 2.85158
4.011 164.847 201146 2.85158
4.012 164.847 201146 2.85158
4.013 164.847 201146 2.85158
4.014 164.847 201146 2.85158
4.015 164.847 201146 2.85158
4.016 164.847 201146 2.85158
4.017 164.847 201146 2.85158
4.018 164.847 201146 2.85158
4.019 164.847 201146 2.85158
4.02 164.847 201146 2.85158
4.021 164.847 201146 2.85158
4.022 164.847 201146 2.85158
4.023 164.847 201146 2.85158
4.024 164.847 201146 2.85158
4.025 164.847 201146 2.85158
4.026 164.847 201146 2.85158
4.027 164.847 201146 2.85158
4.028 164.847 201146 2.85158
4.029 164.847 201146 2.85158
4.03 164.847 201146 2.85158
4.031 164.847 201146 2.85158
4.032 164.847 201146 2.85158
4.033 164.847 201146 2.85158
4.034 164.847 201146 2.85158
4.035 164.847 201146 2.85158
4.036 164.847 201146 2.85158
4.037 164.847 201146 2.85158
4.038 164.847 201146 2.85158
4.039 164.847 201146 2.85158
4.04 164.847 201146 2.85158
4.041 164.847 201146 2.85158
4.042 164.847 201146 2.85158
4.043 164.847 201146 2.85158
4.044 164.847 201146 2.85158
4.045 164.847 201146 2.85158
4.046 164.847 201146 2.85158
4.047 164.847 201146 2.85158
4.048 164.847 201146 2.85158
4.049 164.847 201146 2.85158
4.05 164.847 201146 2.85158
4.051 164.847 201146 2.85158
4.052 164.847 201146 2.85158
4.053 164.847 201146 2.85158
4.054 164.847 201146 2.85158
4.055 164.847 201146 2.85158
4.056 164.847 201146 2.85158
4.057 164.847 201146 2.85158
4.058 164.847 201146 2.85158
4.059 164.847 201146 2.85158
4.06 164.847 201146 2.85158
4.061 164.847 201146 2.85158
4.062 164.847 201146 2.85158
4.063 164.847 201146 2.85158
4.064 164.847 201146 2.85158
4.065 164.847 201146 2.85158
4.066 164.847 201146 2.85158
4.067 164.847 201146 2.85158
4.068 164.847 201146 2.85158
4.069 164.847 201146 2.85158
4.07 164.847 201146 2.85158
4.071 164.847 201146 2.85158
4.072 164.847 201146 2.85158
4.073 164.847 201146 2.85158
4.074 164.847 201146 2.85158
4.075 164.847 201146 2.85158
4.076 164.847 201146 2.85158
4.077 164.847 201146 2.85158
4.078 164.847 201146 2.85158
4.079 164.847 201146 2.85158
4.08 164.847 201146 2.85158
4.081 164.847 201146 2.85158
4.082 164.847 201146 2.85158
4.083 164.847 201146 2.85158
4.084 164.847 201146 2.85158
4.085 164.847 201146 2.85158
4.086 164.847 201146 2.85158
4.087 164.847 201146 2.85158
4.088 164.847 201146 2.85158
4.089 164.847 201146 2.85158
4.09 164.847 201146 2.85158
4.091 164.847 201146 2.85158
4.092 164.847 201146 2.85158
4.093 164.847 201146 2.85158
4.094 164.847 201146 2.85158
4.095 164.847 201146 2.85158
4.096 164.847 201146 2.85158
4.097 164.847 201146 2.85158
4.098 164.847 201146 2.85158
4.099 164.847 201146 2.85158
4.1 164.847 201146 2.85158
4.101 164.847 201146 2.85158
4.102 164.847 201146 2.85158
4.103 164.847 201146 2.85158
4.104 164.847 201146 2.85158
4.105 164.847 201146 2.85158
4.106 164.847 201146 2.85158
4.107 164.847 201146 2.85158
4.108 164.847 201146 2.85158
4.109 164.847 201146 2.85158
4.11 164.847 201146 2.85158
4.111 164.847 201146 2.85158
4.112 164.847 201146 2.85158
4.113 164.847 201146 2.85158
4.114 164.847 201146 2.85158
4.115 164.847 201146 2.85158
4.116 164.847 201146 2.85158
4.117 164.847 201146 2.85158
4.118 164.847 201146 2.85158
4.119 164.847 201146 2.85158
4.12 164.847 201146 2.85158
4.121 164.847 201146 2.85158
4.122 164.847 201146 2.85158
4.123 164.847 201146 2.85158
4.124 164.847 201146 2.85158
4.125 164.847 201146 2.85158
4.126 164.847 201146 2.85158
4.127 164.847 201146 2.85158
4.128 164.847 201146 2.85158
4.129 164.847 201146 2.85158
4.13 164.847 201146 2.85158
4.131 164.847 201146 2.85158
4.132 164.847 201146 2.85158
4.133 164.847 201146 2.85158
4.134 164.847 201146 2.85158
4.135 164.847 201146 2.85158
4.136 164.847 201146 2.85158
4.137 164.847 201146 2.85158
4.138 164.847 201146 2.85158
4.139 164.847 201146 2.85158
4.14 164.847 201146 2.85158
4.141 164.847 201146 2.85158
4.142 164.847 201146 2.85158
4.143 164.847 201146 2.85158
4.144 164.847 201146 2.85158
4.145 164.847 201146 2.85158
4.146 164.847 201146 2.85158
4.147 164.847 201146 2.85158
4.148 164.847 201146 2.85158
4.149 164.847 201146 2.85158
4.15 164.847 201146 2.85158
4.151 164.847 201146 2.85158
4.152 164.847 201146 2.85158
4.153 164.847 201146 2.85158
4.154 164.847 201146 2.85158
4.155 164.847 201146 2.85158
4.156 164.847 201146 2.85158
4.157 164.847 201146 2.85158
4.158 164.847 201146 2.85158
4.159 164.847 201146 2.85158
4.16 164.847 201146 2.85158
4.161 164.847 201146 2.85158
4.162 164.847 201146 2.85158
4.163 164.847 201146 2.85158
4.164 164.847 201146 2.85158
4.165 164.847 201146 2.85158
4.166 164.847 201146 2.85158
4.167 164.847 201146 2.85158
4.168 164.847 201146 2.85158
4.169 164.847 201146 2.85158
4.17 164.847 201146 2.85158
4.171 164.847 201146 2.85158
4.172 164.847 201146 2.85158
4.173 164.847 201146 2.85158
4.174 164.847 201146 2.85158
4.175 164.847 201146 2.85158
4.176 164.847 201146 2.85158
4.177 164.847 201146 2.85158
4.178 164.847 201146 2.85158
4.179 164.847 201146 2.85158
4.18 164.847 201146 2.85158
4.181 164.847 201146 2.85158
4.182 164.847 201146 2.85158
4.183 164.847 201146 2.85158
4.184 164.847 201146 2.85158
4.185 164.847 201146 2.85158
4.186 164.847 201146 2.85158
4.187 164.847 201146 2.85158
4.188 164.847 201146 2.85158
4.189 164.847 201146 2.85158
4.19 164.847 201146 2.85158
4.191 164.847 201146 2.85158
4.192 164.847 201146 2.85158
4.193 164.847 201146 2.85158
4.194 164.847 201146 2.85158
4.195 164.847 201146 2.85158
4.196 164.847 201146 2.85158
4.197 164.847 201146 2.85158
4.198 164.847 201146 2.85158
4.199 164.847 201146 2.85158
4.2 164.847 201146 2.85158
4.201 164.847 201146 2.85158
4.202 164.847 201146 2.85158
4.203 164.847 201146 2.85158
4.204 164.847 201146 2.85158
4.205 164.847 201146 2.85158
4.206 164.847 201146 2.85158
4.207 164.847 201146 2.85158
4.208 164.847 201146 2.85158
4.209 164.847 201146 2.85158
4.21 164.847 201146 2.85158
4.211 164.847 201146 2.85158
4.212 164.847 201146 2.85158
4.213 164.847 201146 2.85158
4.214 164.847 201146 2.85158
4.215 164.847 201146 2.85158
4.216 164.847 201146 2.85158
4.217 164.847 201146 2.85158
4.218 164.847 201146 2.85158
4.219 164.847 201146 2.85158
4.22 164.847 201146 2.85158
4.221 164.847 201146 2.85158
4.222 164.847 201146 2.85158
4.223 164.847 201146 2.85158
4.224 164.847 201146 2.85158
4.225 164.847 201146 2.85158
4.226 164.847 201146 2.85158
4.227 164.847 201146 2.85158
4.228 164.847 201146 2.85158
4.229 164.847 201146 2.85158
4.23 164.847 201146 2.85158
4.231 164.847 201146 2.85158
4.232 164.847 201146 2.85158
4.233 164.847 201146 2.85158
4.234 164.847 201146 2.85158
4.235 164.847 201146 2.85158
4.236 164.847 201146 2.85158
4.237 164.847 201146 2.85158
4.238 164.847 201146 2.85158
4.239 164.847 201146 2.85158
4.24 164.847 201146 2.85158
4.241 164.847 201146 2.85158
4.242 164.847 201146 2.85158
4.243 164.847 201146 2.85158
4.244 164.847 201146 2.85158
4.245 164.847 201146 2.85158
4.246 164.847 201146 2.85158
4.247 164.847 201146 2.85158
4.248 164.847 201146 2.85158
4.249 164.847 201146 2.85158
4.25 164.847 201146 2.85158
4.251 164.847 201146 2.85158
4.252 164.847 201146 2.85158
4.253 164.847 201146 2.85158
4.254 164.847 201146 2.85158
4.255 164.847 201146 2.85158
4.256 164.847 201146 2.85158
4.257 164.847 201146 2.85158
4.258 164.847 201146 2.85158
4.259 164.847 201146 2.85158
4.26 164.847 201146 2.85158
4.261 164.847 201146 2.85158
4.262 164.847 201146 2.85158
4.263 164.847 201146 2.85158
4.264 164.847 201146 2.85158
4.265 164.847 201146 2.85158
4.266 164.847 201146 2.85158
4.267 164.847 201146 2.85158
4.268 164.847 201146 2.85158
4.269 164.847 201146 2.85158
4.27 164.847 201146 2.85158
4.271 164.847 201146 2.85158
4.272 164.847 201146 2.85158
4.273 164.847 201146 2.85158
4.274 164.847 201146 2.85158
4.275 164.847 201146 2.85158
4.276 164.847 201146 2.85158
4.277 164.847 201146 2.85158
4.278 164.847 201146 2.85158
4.279 164.847 201146 2.85158
4.28 164.847 201146 2.85158
4.281 164.847 201146 2.85158
4.282 164.847 201146 2.85158
4.283 164.847 201146 2.85158
4.284 164.847 201146 2.85158
4.285 164.847 201146 2.85158
4.286 164.847 201146 2.85158
4.287 164.847 201146 2.85158
4.288 164.847 201146 2.85158
4.289 164.847 201146 2.85158
4.29 164.847 201146 2.85158
4.291 164.847 201146 2.85158
4.292 164.847 201146 2.85158
4.293 164.847 201146 2.85158
4.294 164.847 201146 2.85158
4.295 164.847 201146 2.85158
4.296 164.847 201146 2.85158
4.297 164.847 201146 2.85158
4.298 164.847 201146 2.85158
4.299 164.847 201146 2.85158
4.3 164.847 201146 2.85158
4.301 164.847 201146 2.85158
4.302 164.847 201146 2.85158
4.303 164.847 201146 2.85158
4.304 164.847 201146 2.85158
4.305 164.847 201146 2.85158
4.306 164.847 201146 2.85158
4.307 164.847 201146 2.85158
4.308 164.847 201146 2.85158
4.309 164.847 201146 2.85158
4.31 164.847 201146 2.85158
4.311 164.847 201146 2.85158
4.312 164.847 201146 2.85158
4.313 164.847 201146 2.85158
4.314 164.847 201146 2.85158
4.315 164.847 201146 2.85158
4.316 164.847 201146 2.85158
4.317 164.847 201146 2.85158
4.318 164.847 201146 2.85158
4.319 164.847 201146 2.85158
4.32 164.847 201146 2.85158
4.321 164.847 201146 2.85158
4.322 164.847 201146 2.85158
4.323 164.847 201146 2.85158
4.324 164.847 201146 2.85158
4.325 164.847 201146 2.85158
4.326 164.847 201146 2.85158
4.327 164.847 201146 2.85158
4.328 164.847 201146 2.85158
4.329 164.847 201146 2.85158
4.33 164.847 201146 2.85158
4.331 164.847 201146 2.85158
4.332 164.847 201146 2.85158
4.333 164.847 201146 2.85158
4.334 164.847 201146 2.85158
4.335 164.847 201146 2.85158
4.336 164.847 201146 2.85158
4.337 164.847 201146 2.85158
4.338 164.847 201146 2.85158
4.339 164.847 201146 2.85158
4.34 164.847 201146 2.85158
4.341 164.847 201146 2.85158
4.342 164.847 201146 2.85158
4.343 164.847 201146 2.85158
4.344 164.847 201146 2.85158
4.345 164.847 201146 2.85158
4.346 164.847 201146 2.85158
4.347 164.847 201146 2.85158
4.348 164.847 201146 2.85158
4.349 164.847 201146 2.85158
4.35 164.847 201146 2.85158
4.351 164.847 201146 2.85158
4.352 164.847 201146 2.85158
4.353 164.847 201146 2.85158
4.354 164.847 201146 2.85158
4.355 164.847 201146 2.85158
4.356 164.847 201146 2.85158
4.357 164.847 201146 2.85158
4.358 164.847 201146 2.85158
4.359 164.847 201146 2.85158
4.36 164.847 201146 2.85158
4.361 164.847 201146 2.85158
4.362 164.847 201146 2.85158
4.363 164.847 201146 2.85158
4.364 164.847 201146 2.85158
4.365 164.847 201146 2.85158
4.366 164.847 201146 2.85158
4.367 164.847 201146 2.85158
4.368 164.847 201146 2.85158
4.369 164.847 201146 2.85158
4.37 164.847 201146 2.85158
4.371 164.847 201146 2.85158
4.372 164.847 201146 2.85158
4.373 164.847 201146 2.85158
4.374 164.847 201146 2.85158
4.375 164.847 201146 2.85158
4.376 164.847 201146 2.85158
4.377 164.847 201146 2.85158
4.378 164.847 201146 2.85158
4.379 164.847 201146 2.85158
4.38 164.847 201146 2.85158
4.381 164.847 201146 2.85158
4.382 164.847 201146 2.85158
4.383 164.847 201146 2.85158
4.384 164.847 201146 2.85158
4.385 164.847 201146 2.85158
4.386 164.847 201146 2.85158
4.387 164.847 201146 2.85158
4.388 164.847 201146 2.85158
4.389 164.847 201146 2.85158
4.39 164.847 201146 2.85158
4.391 164.847 201146 2.85158
4.392 164.847 201146 2.85158
4.393 164.847 201146 2.85158
4.394 164.847 201146 2.85158
4.395 164.847 201146 2.85158
4.396 164.847 201146 2.85158
4.397 164.847 201146 2.85158
4.398 164.847 201146 2.85158
4.399 164.847 201146 2.85158
4.4 164.847 201146 2.85158
4.401 164.847 201146 2.85158
4.402 164.847 201146 2.85158
4.403 164.847 201146 2.85158
4.404 164.847 201146 2.85158
4.405 164.847 201146 2.85158
4.406 164.847 201146 2.85158
4.407 164.847 201146 2.85158
4.408 164.847 201146 2.85158
4.409 164.847 201146 2.85158
4.41 164.847 201146 2.85158
4.411 164.847 201146 2.85158
4.412 164.847 201146 2.85158
4.413 164.847 201146 2.85158
4.414 164.847 201146 2.85158
4.415 164.847 201146 2.85158
4.416 164.847 201146 2.85158
4.417 164.847 201146 2.85158
4.418 164.847 201146 2.85158
4.419 164.847 201146 2.85158
4.42 164.847 201146 2.85158
4.421 164.847 201146 2.85158
4.422 164.847 201146 2.85158
4.423 164.847 201146 2.85158
4.424 164.847 201146 2.85158
4.425 164.847 201146 2.85158
4.426 164.847 201146 2.85158
4.427 164.847 201146 2.85158
4.428 164.847 201146 2.85158
4.429 164.847 201146 2.85158
4.43 164.847 201146 2.85158
4.431 164.847 201146 2.85158
4.432 164.847 201146 2.85158
4.433 164.847 201146 2.85158
4.434 164.847 201146 2.85158
4.435 164.847 201146 2.85158
4.436 164.847 201146 2.85158
4.437 164.847 201146 2.85158
4.438 164.847 201146 2.85158
4.439 164.847 201146 2.85158
4.44 164.847 201146 2.85158
4.441 164.847 201146 2.85158
4.442 164.847 201146 2.85158
4.443 164.847 201146 2.85158
4.444 164.847 201146 2.85158
4.445 164.847 201146 2.85158
4.446 164.847 201146 2.85158
4.447 164.847 201146 2.85158
4.448 164.847 201146 2.85158
4.449 164.847 201146 2.85158
4.45 164.847 201146 2.85158
4.451 164.847 201146 2.85158
4.452 164.847 201146 2.85158
4.453 164.847 201146 2.85158
4.454 164.847 201146 2.85158
4.455 164.847 201146 2.85158
4.456 164.847 201146 2.85158
4.457 164.847 201146 2.85158
4.458 164.847 201146 2.85158
4.459 164.847 201146 2.85158
4.46 164.847 201146 2.85158
4.461 164.847 201146 2.85158
4.462 164.847 201146 2.85158
4.463 164.847 201146 2.85158
4.464 164.847 201146 2.85158
4.465 164.847 201146 2.85158
4.466 164.847 201146 2.85158
4.467 164.847 201146 2.85158
4.468 164.847 201146 2.85158
4.469 164.847 201146 2.85158
4.47 164.847 201146 2.85158
4.471 164.847 201146 2.85158
4.472 164.847 201146 2.85158
4.473 164.847 201146 2.85158
4.474 164.847 201146 2.85158
4.475 164.847 201146 2.85158
4.476 164.847 201146 2.85158
4.477 164.847 201146 2.85158
4.478 164.847 201146 2.85158
4.479 164.847 201146 2.85158
4.48 164.847 201146 2.85158
4.481 164.847 201146 2.85158
4.482 164.847 201146 2.85158
4.483 164.847 201146 2.85158
4.484 164.847 201146 2.85158
4.485 164.847 201146 2.85158
4.486 164.847 201146 2.85158
4.487 164.847 201146 2.85158
4.488 164.847 201146 2.85158
4.489 164.847 201146 2.85158
4.49 164.847 201146 2.85158
4.491 164.847 201146 2.85158
4.492 164.847 201146 2.85158
4.493 164.847 201146 2.85158
4.494 164.847 201146 2.85158
4.495 164.847 201146 2.85158
4.496 164.847 201146 2.85158
4.497 164.847 201146 2.85158
4.498 164.847 201146 2.85158
4.499 164.847 201146 2.85158
4.5 164.847 201146 2.85158
4.501 164.847 201146 2.85158
4.502 164.847 201146 2.85158
4.503 164.847 201146 2.85158
4.504 164.847 201146 2.85158
4.505 164.847 201146 2.85158
4.506 164.847 201146 2.85158
4.507 164.847 201146 2.85158
4.508 164.847 201146 2.85158
4.509 164.847 201146 2.85158
4.51 164.847 201146 2.85158
